VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
2,02/15/2021 02:48:16 PM,02/15/2021 02:58:40 PM,1.0,1.59,1.0,N,236.0,142.0,1.0,9.0,0.0,0.5,1.0,0.0,0.3,13.3,2.5
2,02/15/2021 02:11:16 PM,02/15/2021 02:19:21 PM,1.0,1.39,1.0,N,249.0,231.0,1.0,7.0,0.0,0.5,2.06,0.0,0.3,12.36,2.5
2,02/15/2021 02:24:40 PM,02/15/2021 02:44:03 PM,1.0,3.64,1.0,N,125.0,237.0,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
2,02/15/2021 02:09:23 PM,02/15/2021 02:51:47 PM,1.0,21.35,1.0,N,132.0,248.0,1.0,59.0,0.0,0.5,3.0,6.12,0.3,68.92,0.0
1,02/15/2021 02:29:43 PM,02/15/2021 02:36:41 PM,1.0,0.9,1.0,N,142.0,239.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,02/15/2021 02:37:38 PM,02/15/2021 02:43:18 PM,1.0,1.1,1.0,N,239.0,151.0,1.0,6.5,2.5,0.5,2.9,0.0,0.3,12.7,2.5
1,02/15/2021 02:51:32 PM,02/15/2021 03:10:44 PM,1.0,3.3,1.0,N,238.0,170.0,1.0,13.5,2.5,0.5,2.0,0.0,0.3,18.8,2.5
2,02/15/2021 02:13:25 PM,02/15/2021 02:19:39 PM,1.0,0.94,1.0,N,43.0,141.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 02:32:23 PM,02/15/2021 02:41:02 PM,1.0,1.87,1.0,N,236.0,238.0,1.0,8.5,0.0,0.5,2.36,0.0,0.3,14.16,2.5
2,02/15/2021 02:43:39 PM,02/15/2021 02:55:34 PM,1.0,2.35,1.0,N,186.0,237.0,2.0,10.5,0.0,0.5,0.0,0.0,0.3,13.8,2.5
2,02/15/2021 02:59:11 PM,02/15/2021 03:02:57 PM,1.0,0.74,1.0,N,236.0,236.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
1,02/15/2021 02:44:31 PM,02/15/2021 02:52:54 PM,1.0,2.2,1.0,N,43.0,143.0,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
2,02/15/2021 02:39:34 PM,02/15/2021 02:57:12 PM,1.0,10.63,1.0,N,230.0,220.0,2.0,29.5,0.0,0.5,0.0,2.8,0.3,35.6,2.5
2,02/15/2021 02:01:25 PM,02/15/2021 02:08:23 PM,1.0,1.3,1.0,N,163.0,237.0,2.0,7.0,0.0,0.5,0.0,0.0,0.3,10.3,2.5
2,02/15/2021 02:21:27 PM,02/15/2021 02:24:31 PM,1.0,0.85,1.0,N,164.0,234.0,1.0,4.5,0.0,0.5,2.0,0.0,0.3,9.8,2.5
2,02/15/2021 02:31:03 PM,02/15/2021 02:35:04 PM,1.0,0.6,1.0,N,164.0,170.0,1.0,4.5,0.0,0.5,1.56,0.0,0.3,9.36,2.5
2,02/15/2021 02:45:46 PM,02/15/2021 02:52:21 PM,2.0,1.2,1.0,N,237.0,142.0,1.0,7.0,0.0,0.5,1.54,0.0,0.3,11.84,2.5
2,02/15/2021 02:54:20 PM,02/15/2021 03:01:49 PM,1.0,1.67,1.0,N,142.0,238.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
1,02/15/2021 02:08:35 PM,02/15/2021 02:23:31 PM,1.0,2.3,1.0,N,162.0,142.0,1.0,11.5,2.5,0.5,3.7,0.0,0.3,18.5,2.5
2,02/15/2021 02:14:26 PM,02/15/2021 02:18:27 PM,1.0,0.78,1.0,N,237.0,262.0,1.0,5.0,0.0,0.5,1.66,0.0,0.3,9.96,2.5
1,02/15/2021 02:46:49 PM,02/15/2021 02:59:38 PM,1.0,2.6,1.0,N,161.0,246.0,1.0,11.0,2.5,0.5,3.55,0.0,0.3,17.85,2.5
2,02/15/2021 02:52:40 PM,02/15/2021 03:03:36 PM,1.0,2.04,1.0,N,170.0,90.0,1.0,9.5,0.0,0.5,2.0,0.0,0.3,14.8,2.5
1,02/15/2021 02:48:33 PM,02/15/2021 03:08:21 PM,2.0,8.4,1.0,N,138.0,236.0,1.0,26.0,2.5,0.5,7.05,6.12,0.3,42.47,2.5
2,02/15/2021 01:34:55 PM,02/15/2021 01:40:14 PM,1.0,1.27,1.0,N,161.0,237.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 01:53:01 PM,02/15/2021 01:58:56 PM,1.0,0.98,1.0,N,161.0,186.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,02/15/2021 02:07:34 PM,02/15/2021 02:08:38 PM,1.0,0.09,1.0,N,164.0,164.0,2.0,3.0,0.0,0.5,0.0,0.0,0.3,6.3,2.5
2,02/15/2021 02:23:17 PM,02/15/2021 02:42:27 PM,1.0,3.4,1.0,N,229.0,249.0,1.0,14.5,0.0,0.5,2.0,0.0,0.3,19.8,2.5
1,02/15/2021 02:11:18 PM,02/15/2021 02:18:03 PM,4.0,0.8,1.0,N,236.0,262.0,2.0,6.0,2.5,0.5,0.0,0.0,0.3,9.3,2.5
1,02/15/2021 02:33:56 PM,02/15/2021 02:39:04 PM,5.0,0.9,1.0,N,237.0,142.0,1.0,5.5,2.5,0.5,1.75,0.0,0.3,10.55,2.5
1,02/15/2021 02:40:25 PM,02/15/2021 02:49:40 PM,6.0,1.8,1.0,N,142.0,229.0,2.0,8.5,2.5,0.5,0.0,0.0,0.3,11.8,2.5
1,02/15/2021 02:03:44 PM,02/15/2021 02:07:17 PM,1.0,0.5,1.0,N,113.0,249.0,1.0,4.5,2.5,0.5,1.55,0.0,0.3,9.35,2.5
1,02/15/2021 02:16:59 PM,02/15/2021 02:22:47 PM,3.0,0.8,1.0,N,100.0,246.0,2.0,5.5,2.5,0.5,0.0,0.0,0.3,8.8,2.5
1,02/15/2021 02:33:29 PM,02/15/2021 02:48:47 PM,2.0,4.1,1.0,N,68.0,13.0,2.0,14.5,2.5,0.5,0.0,0.0,0.3,17.8,2.5
2,02/15/2021 01:55:51 PM,02/15/2021 01:56:33 PM,1.0,0.21,1.0,N,75.0,75.0,3.0,-3.0,0.0,-0.5,0.0,0.0,-0.3,-3.8,0.0
2,02/15/2021 01:55:51 PM,02/15/2021 01:56:33 PM,1.0,0.21,1.0,N,75.0,75.0,2.0,3.0,0.0,0.5,0.0,0.0,0.3,3.8,0.0
2,02/15/2021 01:59:12 PM,02/15/2021 02:11:01 PM,1.0,1.31,1.0,N,74.0,41.0,1.0,9.0,0.0,0.5,1.7,0.0,0.3,11.5,0.0
2,02/15/2021 02:17:19 PM,02/15/2021 02:47:58 PM,1.0,7.04,1.0,N,151.0,45.0,1.0,27.5,0.0,0.5,6.0,0.0,0.3,36.8,2.5
2,02/15/2021 02:05:12 PM,02/15/2021 02:14:03 PM,1.0,1.71,1.0,N,87.0,79.0,1.0,8.0,0.0,0.5,1.7,0.0,0.3,13.0,2.5
2,02/15/2021 02:25:22 PM,02/15/2021 02:32:50 PM,1.0,1.49,1.0,N,137.0,237.0,1.0,7.5,0.0,0.5,2.16,0.0,0.3,12.96,2.5
2,02/15/2021 02:53:14 PM,02/15/2021 02:58:58 PM,1.0,1.3,1.0,N,230.0,186.0,1.0,6.5,0.0,0.5,1.96,0.0,0.3,11.76,2.5
2,02/15/2021 02:24:54 PM,02/15/2021 02:30:35 PM,2.0,0.87,1.0,N,236.0,236.0,2.0,6.0,0.0,0.5,0.0,0.0,0.3,9.3,2.5
2,02/15/2021 02:32:27 PM,02/15/2021 02:49:54 PM,2.0,2.0,1.0,N,236.0,43.0,1.0,12.0,0.0,0.5,2.3,0.0,0.3,17.6,2.5
2,02/15/2021 02:41:28 PM,02/15/2021 02:45:41 PM,1.0,1.27,1.0,N,138.0,129.0,1.0,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0
2,02/15/2021 02:09:42 PM,02/15/2021 02:12:46 PM,1.0,0.81,1.0,N,164.0,170.0,2.0,4.5,0.0,0.5,0.0,0.0,0.3,7.8,2.5
2,02/15/2021 02:30:01 PM,02/15/2021 02:39:57 PM,1.0,2.04,1.0,N,162.0,236.0,2.0,9.5,0.0,0.5,0.0,0.0,0.3,12.8,2.5
2,02/15/2021 02:22:29 PM,02/15/2021 02:30:02 PM,2.0,2.06,1.0,N,125.0,164.0,1.0,8.5,0.0,0.5,1.0,0.0,0.3,12.8,2.5
2,02/15/2021 02:52:40 PM,02/15/2021 03:13:49 PM,1.0,4.9,1.0,N,186.0,262.0,1.0,19.5,0.0,0.5,4.56,0.0,0.3,27.36,2.5
2,02/15/2021 02:11:01 PM,02/15/2021 02:15:32 PM,1.0,1.5,1.0,N,236.0,41.0,1.0,6.0,0.0,0.5,1.86,0.0,0.3,11.16,2.5
2,02/15/2021 02:46:11 PM,02/15/2021 03:08:51 PM,1.0,5.32,1.0,N,43.0,158.0,1.0,20.5,0.0,0.5,4.76,0.0,0.3,28.56,2.5
2,02/15/2021 02:38:23 PM,02/15/2021 02:57:33 PM,4.0,3.54,1.0,N,68.0,236.0,1.0,15.5,0.0,0.5,3.76,0.0,0.3,22.56,2.5
1,02/15/2021 02:21:38 PM,02/15/2021 02:31:09 PM,1.0,2.1,1.0,N,68.0,142.0,2.0,9.0,2.5,0.5,0.0,0.0,0.3,12.3,2.5
1,02/15/2021 02:49:43 PM,02/15/2021 03:01:16 PM,1.0,2.9,1.0,N,186.0,238.0,1.0,11.0,2.5,0.5,2.85,0.0,0.3,17.15,2.5
1,02/15/2021 02:32:50 PM,02/15/2021 02:51:22 PM,1.0,9.0,1.0,N,138.0,107.0,1.0,26.0,2.5,0.5,2.0,6.12,0.3,37.42,2.5
2,02/15/2021 02:55:23 PM,02/15/2021 03:26:25 PM,1.0,9.09,1.0,N,263.0,95.0,1.0,30.0,0.0,0.5,3.0,0.0,0.3,36.3,2.5
2,02/15/2021 02:38:50 PM,02/15/2021 03:12:00 PM,1.0,10.16,1.0,N,70.0,48.0,1.0,33.0,0.0,0.5,7.26,0.0,0.3,43.56,2.5
2,02/15/2021 02:07:17 PM,02/15/2021 02:11:28 PM,2.0,0.9,1.0,N,262.0,263.0,1.0,5.0,0.0,0.5,2.08,0.0,0.3,10.38,2.5
2,02/15/2021 02:22:08 PM,02/15/2021 02:26:05 PM,2.0,0.71,1.0,N,140.0,236.0,2.0,5.0,0.0,0.5,0.0,0.0,0.3,8.3,2.5
2,02/15/2021 02:35:47 PM,02/15/2021 02:46:27 PM,2.0,1.34,1.0,N,236.0,163.0,1.0,8.5,0.0,0.5,1.18,0.0,0.3,12.98,2.5
